county,sale_date,sale_time,parcel_id,case_number,certificate_number,owner_name,property_address,property_use,acreage,opening_bid,assessed_value,auction_status,auction_type,auction_url,appraiser_url,source_host,scraped_at
highlands,08/19/2026,10:00 AM ET,C-04-34-28-080-1030-0030,24000676,2017-2040,,"8119 SUN N LAKE BLVD, SEBRING, FL- 33872",,,2797.02,2928.0,08/19/2026 10:00 AM ET,TAXDEED,https://www.highlands.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,,www.highlands.realtaxdeed.com,2026-08-15T02:41:31+00:00
highlands,08/19/2026,10:00 AM ET,C-04-34-28-110-1890-0160,25000648,2019-2726,,"7734 CABO DR, SEBRING, FL- 33872",,,2291.62,2928.0,08/19/2026 10:00 AM ET,TAXDEED,https://www.highlands.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,,www.highlands.realtaxdeed.com,2026-08-15T02:41:31+00:00
highlands,08/19/2026,10:00 AM ET,C-04-34-28-110-1900-0190,25000679,2019-2757,,"7328 HAPPYFACE ST, SEBRING, FL- 33872",,,2353.06,2928.0,08/19/2026 10:00 AM ET,TAXDEED,https://www.highlands.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,,www.highlands.realtaxdeed.com,2026-08-15T02:41:31+00:00
highlands,08/19/2026,10:00 AM ET,C-04-34-28-110-1900-0440,25000680,2019-2766,,"7747 LAGUNA ST, SEBRING, FL- 33872",,,2206.48,2928.0,08/19/2026 10:00 AM ET,TAXDEED,https://www.highlands.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,,www.highlands.realtaxdeed.com,2026-08-15T02:41:31+00:00
highlands,08/19/2026,,C-04-34-28-110-1920-0120,25000653,2019-2794,,"7648 LAGUNA ST, SEBRING, FL- 33872",,,2380.31,,Redeemed,TAXDEED,https://www.highlands.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,,www.highlands.realtaxdeed.com,2026-08-15T02:41:31+00:00
highlands,08/19/2026,10:00 AM ET,C-04-34-28-110-1930-0340,25000626,2019-2822,,"7959 PARADELA DR, SEBRING, FL- 33872",,,2206.48,2928.0,08/19/2026 10:00 AM ET,TAXDEED,https://www.highlands.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,,www.highlands.realtaxdeed.com,2026-08-15T02:41:31+00:00
highlands,08/19/2026,,C-04-34-28-110-1950-0220,25000628,2019-2864,,"6331 BENEVENTO AVE, SEBRING, FL- 33872",,,2380.31,,Redeemed,TAXDEED,https://www.highlands.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,,www.highlands.realtaxdeed.com,2026-08-15T02:41:31+00:00
highlands,08/19/2026,,C-04-34-28-110-1950-0280,25000661,2019-2868,,"6447 BENEVENTO AVE, SEBRING, FL- 33872",,,2360.92,,Redeemed,TAXDEED,https://www.highlands.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,,www.highlands.realtaxdeed.com,2026-08-15T02:41:31+00:00
highlands,08/19/2026,10:00 AM ET,C-04-34-28-110-2030-0070,25000667,2019-2974,,"6236 VIRTUDES ST, SEBRING, FL- 33872",,,2384.34,2928.0,08/19/2026 10:00 AM ET,TAXDEED,https://www.highlands.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,,www.highlands.realtaxdeed.com,2026-08-15T02:41:31+00:00
highlands,08/19/2026,10:00 AM ET,C-20-36-30-070-0060-0350,25000729,2022-7019,,"455 JAYHAWK AVE, LAKE PLACID, FL- 33852",,,1609.07,1000.0,08/19/2026 10:00 AM ET,TAXDEED,https://www.highlands.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,,www.highlands.realtaxdeed.com,2026-08-15T02:41:31+00:00
